,High,Low,Open,Close,Volume,Adj Close
1886-09-10,39.7606,39.7606,39.7606,39.7606,0,39.7606
1886-09-11,39.9528,39.9528,39.9528,39.9528,0,39.9528
1886-09-13,40.1268,40.1268,40.1268,40.1268,0,40.1268
1886-09-14,40.0764,40.0764,40.0764,40.0764,0,40.0764
1886-09-15,40.113,40.113,40.113,40.113,0,40.113
1886-09-16,40.3236,40.3236,40.3236,40.3236,0,40.3236
1886-09-17,40.4518,40.4518,40.4518,40.4518,0,40.4518
1886-09-18,40.8042,40.8042,40.8042,40.8042,0,40.8042
1886-09-20,41.1292,41.1292,41.1292,41.1292,0,41.1292
1886-09-21,41.2574,41.2574,41.2574,41.2574,0,41.2574
1886-09-22,41.2345,41.2345,41.2345,41.2345,0,41.2345
1886-09-23,41.1659,41.1659,41.1659,41.1659,0,41.1659
1886-09-24,41.2803,41.2803,41.2803,41.2803,0,41.2803
1886-09-25,41.3123,41.3123,41.3123,41.3123,0,41.3123
1886-09-27,40.9095,40.9095,40.9095,40.9095,0,40.9095
1886-09-28,41.3902,41.3902,41.3902,41.3902,0,41.3902
1886-09-29,41.5092,41.5092,41.5092,41.5092,0,41.5092
1886-09-30,41.1064,41.1064,41.1064,41.1064,0,41.1064
1886-10-01,40.8317,40.8317,40.8317,40.8317,0,40.8317
1886-10-02,40.9324,40.9324,40.9324,40.9324,0,40.9324
1886-10-04,41.1613,41.1613,41.1613,41.1613,0,41.1613
1886-10-05,41.5229,41.5229,41.5229,41.5229,0,41.5229
1886-10-06,41.4726,41.4726,41.4726,41.4726,0,41.4726
1886-10-07,41.2849,41.2849,41.2849,41.2849,0,41.2849
1886-10-08,41.3123,41.3123,41.3123,41.3123,0,41.3123
1886-10-09,41.1567,41.1567,41.1567,41.1567,0,41.1567
1886-10-11,40.968999999999994,40.968999999999994,40.968999999999994,40.968999999999994,0,40.968999999999994
1886-10-12,40.7127,40.7127,40.7127,40.7127,0,40.7127
1886-10-13,41.4176,41.4176,41.4176,41.4176,0,41.4176
1886-10-14,41.6602,41.6602,41.6602,41.6602,0,41.6602
1886-10-15,41.6648,41.6648,41.6648,41.6648,0,41.6648
1886-10-16,41.706,41.706,41.706,41.706,0,41.706
1886-10-18,41.4909,41.4909,41.4909,41.4909,0,41.4909
1886-10-19,41.6465,41.6465,41.6465,41.6465,0,41.6465
1886-10-20,41.4039,41.4039,41.4039,41.4039,0,41.4039
1886-10-21,41.6602,41.6602,41.6602,41.6602,0,41.6602
1886-10-22,41.4771,41.4771,41.4771,41.4771,0,41.4771
1886-10-23,41.5321,41.5321,41.5321,41.5321,0,41.5321
1886-10-25,41.2895,41.2895,41.2895,41.2895,0,41.2895
1886-10-26,41.586999999999996,41.586999999999996,41.586999999999996,41.586999999999996,0,41.586999999999996
1886-10-27,41.5366,41.5366,41.5366,41.5366,0,41.5366
1886-10-28,41.7472,41.7472,41.7472,41.7472,0,41.7472
1886-10-29,41.7701,41.7701,41.7701,41.7701,0,41.7701
1886-10-30,42.0493,42.0493,42.0493,42.0493,0,42.0493
1886-11-01,42.1638,42.1638,42.1638,42.1638,0,42.1638
1886-11-03,42.2874,42.2874,42.2874,42.2874,0,42.2874
1886-11-04,41.9807,41.9807,41.9807,41.9807,0,41.9807
1886-11-05,41.9303,41.9303,41.9303,41.9303,0,41.9303
1886-11-06,42.0768,42.0768,42.0768,42.0768,0,42.0768
1886-11-08,41.9486,41.9486,41.9486,41.9486,0,41.9486
1886-11-09,41.9761,41.9761,41.9761,41.9761,0,41.9761
1886-11-10,42.2187,42.2187,42.2187,42.2187,0,42.2187
1886-11-11,41.943999999999996,41.943999999999996,41.943999999999996,41.943999999999996,0,41.943999999999996
1886-11-12,42.0814,42.0814,42.0814,42.0814,0,42.0814
1886-11-13,42.1272,42.1272,42.1272,42.1272,0,42.1272
1886-11-15,42.2187,42.2187,42.2187,42.2187,0,42.2187
1886-11-16,42.3926,42.3926,42.3926,42.3926,0,42.3926
1886-11-17,42.3148,42.3148,42.3148,42.3148,0,42.3148
1886-11-18,42.4613,42.4613,42.4613,42.4613,0,42.4613
1886-11-19,42.5025,42.5025,42.5025,42.5025,0,42.5025
1886-11-20,42.3286,42.3286,42.3286,42.3286,0,42.3286
1886-11-22,42.3377,42.3377,42.3377,42.3377,0,42.3377
1886-11-23,42.1912,42.1912,42.1912,42.1912,0,42.1912
1886-11-24,42.2233,42.2233,42.2233,42.2233,0,42.2233
1886-11-26,42.3652,42.3652,42.3652,42.3652,0,42.3652
1886-11-27,42.4247,42.4247,42.4247,42.4247,0,42.4247
1886-11-29,42.7268,42.7268,42.7268,42.7268,0,42.7268
1886-11-30,42.3423,42.3423,42.3423,42.3423,0,42.3423
1886-12-01,42.7222,42.7222,42.7222,42.7222,0,42.7222
1886-12-02,42.8458,42.8458,42.8458,42.8458,0,42.8458
1886-12-03,43.1434,43.1434,43.1434,43.1434,0,43.1434
1886-12-04,42.9786,42.9786,42.9786,42.9786,0,42.9786
1886-12-06,42.8779,42.8779,42.8779,42.8779,0,42.8779
1886-12-07,42.2599,42.2599,42.2599,42.2599,0,42.2599
1886-12-08,42.5483,42.5483,42.5483,42.5483,0,42.5483
1886-12-09,42.7131,42.7131,42.7131,42.7131,0,42.7131
1886-12-10,42.1455,42.1455,42.1455,42.1455,0,42.1455
1886-12-11,41.912,41.912,41.912,41.912,0,41.912
1886-12-13,41.4497,41.4497,41.4497,41.4497,0,41.4497
1886-12-14,40.8683,40.8683,40.8683,40.8683,0,40.8683
1886-12-15,39.9665,39.9665,39.9665,39.9665,0,39.9665
1886-12-16,40.5021,40.5021,40.5021,40.5021,0,40.5021
1886-12-17,40.3968,40.3968,40.3968,40.3968,0,40.3968
1886-12-18,40.5387,40.5387,40.5387,40.5387,0,40.5387
1886-12-20,39.5775,39.5775,39.5775,39.5775,0,39.5775
1886-12-21,40.0352,40.0352,40.0352,40.0352,0,40.0352
1886-12-22,40.1588,40.1588,40.1588,40.1588,0,40.1588
1886-12-23,40.2275,40.2275,40.2275,40.2275,0,40.2275
1886-12-24,40.168,40.168,40.168,40.168,0,40.168
1886-12-27,39.7651,39.7651,39.7651,39.7651,0,39.7651
1886-12-28,40.2,40.2,40.2,40.2,0,40.2
1886-12-29,40.6852,40.6852,40.6852,40.6852,0,40.6852
1886-12-30,41.0743,41.0743,41.0743,41.0743,0,41.0743
1886-12-31,41.2391,41.2391,41.2391,41.2391,0,41.2391
1887-01-03,41.1292,41.1292,41.1292,41.1292,0,41.1292
1887-01-04,40.3968,40.3968,40.3968,40.3968,0,40.3968
1887-01-05,40.5113,40.5113,40.5113,40.5113,0,40.5113
1887-01-06,40.7539,40.7539,40.7539,40.7539,0,40.7539
1887-01-07,40.319,40.319,40.319,40.319,0,40.319
1887-01-08,40.3785,40.3785,40.3785,40.3785,0,40.3785
1887-01-10,40.5021,40.5021,40.5021,40.5021,0,40.5021
1887-01-11,40.4563,40.4563,40.4563,40.4563,0,40.4563
1887-01-12,40.699,40.699,40.699,40.699,0,40.699
1887-01-13,40.3785,40.3785,40.3785,40.3785,0,40.3785
1887-01-14,40.6394,40.6394,40.6394,40.6394,0,40.6394
1887-01-15,40.818000000000005,40.818000000000005,40.818000000000005,40.818000000000005,0,40.818000000000005
1887-01-17,40.6715,40.6715,40.6715,40.6715,0,40.6715
1887-01-18,40.7859,40.7859,40.7859,40.7859,0,40.7859
1887-01-19,40.9919,40.9919,40.9919,40.9919,0,40.9919
1887-01-20,40.8088,40.8088,40.8088,40.8088,0,40.8088
1887-01-21,40.5342,40.5342,40.5342,40.5342,0,40.5342
1887-01-22,40.5937,40.5937,40.5937,40.5937,0,40.5937
1887-01-24,39.6187,39.6187,39.6187,39.6187,0,39.6187
1887-01-25,40.2824,40.2824,40.2824,40.2824,0,40.2824
1887-01-26,39.9162,39.9162,39.9162,39.9162,0,39.9162
1887-01-27,39.7789,39.7789,39.7789,39.7789,0,39.7789
1887-01-28,40.0673,40.0673,40.0673,40.0673,0,40.0673
1887-01-29,39.8658,39.8658,39.8658,39.8658,0,39.8658
1887-01-31,39.6507,39.6507,39.6507,39.6507,0,39.6507
1887-02-01,39.4172,39.4172,39.4172,39.4172,0,39.4172
1887-02-02,39.7422,39.7422,39.7422,39.7422,0,39.7422
1887-02-03,39.5225,39.5225,39.5225,39.5225,0,39.5225
1887-02-04,39.8063,39.8063,39.8063,39.8063,0,39.8063
1887-02-05,40.2732,40.2732,40.2732,40.2732,0,40.2732
1887-02-07,40.2687,40.2687,40.2687,40.2687,0,40.2687
1887-02-08,40.493,40.493,40.493,40.493,0,40.493
1887-02-09,40.8775,40.8775,40.8775,40.8775,0,40.8775
1887-02-10,41.0011,41.0011,41.0011,41.0011,0,41.0011
1887-02-11,40.7539,40.7539,40.7539,40.7539,0,40.7539
1887-02-12,40.9049,40.9049,40.9049,40.9049,0,40.9049
1887-02-14,40.6303,40.6303,40.6303,40.6303,0,40.6303
1887-02-15,39.6461,39.6461,39.6461,39.6461,0,39.6461
1887-02-16,40.6394,40.6394,40.6394,40.6394,0,40.6394
1887-02-17,40.3694,40.3694,40.3694,40.3694,0,40.3694
1887-02-18,40.5387,40.5387,40.5387,40.5387,0,40.5387
1887-02-19,40.7035,40.7035,40.7035,40.7035,0,40.7035
1887-02-21,40.5845,40.5845,40.5845,40.5845,0,40.5845
1887-02-23,40.9324,40.9324,40.9324,40.9324,0,40.9324
1887-02-24,41.1659,41.1659,41.1659,41.1659,0,41.1659
1887-02-25,41.2116,41.2116,41.2116,41.2116,0,41.2116
1887-02-26,40.8775,40.8775,40.8775,40.8775,0,40.8775
1887-02-28,40.6944,40.6944,40.6944,40.6944,0,40.6944
1887-03-01,40.4884,40.4884,40.4884,40.4884,0,40.4884
1887-03-02,40.8775,40.8775,40.8775,40.8775,0,40.8775
1887-03-03,41.023999999999994,41.023999999999994,41.023999999999994,41.023999999999994,0,41.023999999999994
1887-03-04,40.7035,40.7035,40.7035,40.7035,0,40.7035
1887-03-05,40.7859,40.7859,40.7859,40.7859,0,40.7859
1887-03-07,41.0743,41.0743,41.0743,41.0743,0,41.0743
1887-03-08,41.1109,41.1109,41.1109,41.1109,0,41.1109
1887-03-09,40.8775,40.8775,40.8775,40.8775,0,40.8775
1887-03-10,40.7493,40.7493,40.7493,40.7493,0,40.7493
1887-03-11,40.7814,40.7814,40.7814,40.7814,0,40.7814
1887-03-12,40.6578,40.6578,40.6578,40.6578,0,40.6578
1887-03-14,40.438,40.438,40.438,40.438,0,40.438
1887-03-15,40.7768,40.7768,40.7768,40.7768,0,40.7768
1887-03-16,40.8271,40.8271,40.8271,40.8271,0,40.8271
1887-03-17,40.6806,40.6806,40.6806,40.6806,0,40.6806
1887-03-18,40.763000000000005,40.763000000000005,40.763000000000005,40.763000000000005,0,40.763000000000005
1887-03-19,40.9187,40.9187,40.9187,40.9187,0,40.9187
1887-03-21,40.7493,40.7493,40.7493,40.7493,0,40.7493
1887-03-22,40.7722,40.7722,40.7722,40.7722,0,40.7722
1887-03-23,40.7768,40.7768,40.7768,40.7768,0,40.7768
1887-03-24,41.1018,41.1018,41.1018,41.1018,0,41.1018
1887-03-25,40.968999999999994,40.968999999999994,40.968999999999994,40.968999999999994,0,40.968999999999994
1887-03-26,41.23,41.23,41.23,41.23,0,41.23
1887-03-28,41.4359,41.4359,41.4359,41.4359,0,41.4359
1887-03-29,41.4726,41.4726,41.4726,41.4726,0,41.4726
1887-03-30,41.3627,41.3627,41.3627,41.3627,0,41.3627
1887-03-31,41.5641,41.5641,41.5641,41.5641,0,41.5641
1887-04-01,41.4268,41.4268,41.4268,41.4268,0,41.4268
1887-04-02,41.5778,41.5778,41.5778,41.5778,0,41.5778
1887-04-04,41.6923,41.6923,41.6923,41.6923,0,41.6923
1887-04-05,41.8067,41.8067,41.8067,41.8067,0,41.8067
1887-04-06,41.7426,41.7426,41.7426,41.7426,0,41.7426
1887-04-07,41.9349,41.9349,41.9349,41.9349,0,41.9349
1887-04-09,42.0081,42.0081,42.0081,42.0081,0,42.0081
1887-04-11,41.8525,41.8525,41.8525,41.8525,0,41.8525
1887-04-12,41.9166,41.9166,41.9166,41.9166,0,41.9166
1887-04-13,41.6786,41.6786,41.6786,41.6786,0,41.6786
1887-04-14,41.7564,41.7564,41.7564,41.7564,0,41.7564
1887-04-15,41.6419,41.6419,41.6419,41.6419,0,41.6419
1887-04-16,41.8296,41.8296,41.8296,41.8296,0,41.8296
1887-04-18,41.8388,41.8388,41.8388,41.8388,0,41.8388
1887-04-19,41.7289,41.7289,41.7289,41.7289,0,41.7289
1887-04-20,41.9578,41.9578,41.9578,41.9578,0,41.9578
1887-04-21,41.7381,41.7381,41.7381,41.7381,0,41.7381
1887-04-22,41.7884,41.7884,41.7884,41.7884,0,41.7884
1887-04-23,41.8525,41.8525,41.8525,41.8525,0,41.8525
1887-04-25,41.8983,41.8983,41.8983,41.8983,0,41.8983
1887-04-26,41.5366,41.5366,41.5366,41.5366,0,41.5366
1887-04-27,41.6969,41.6969,41.6969,41.6969,0,41.6969
1887-04-28,41.6236,41.6236,41.6236,41.6236,0,41.6236
1887-04-29,41.9074,41.9074,41.9074,41.9074,0,41.9074
1887-04-30,41.8754,41.8754,41.8754,41.8754,0,41.8754
1887-05-02,41.6648,41.6648,41.6648,41.6648,0,41.6648
1887-05-03,41.6465,41.6465,41.6465,41.6465,0,41.6465
1887-05-04,41.7289,41.7289,41.7289,41.7289,0,41.7289
1887-05-05,41.9212,41.9212,41.9212,41.9212,0,41.9212
1887-05-06,41.8113,41.8113,41.8113,41.8113,0,41.8113
1887-05-07,41.5962,41.5962,41.5962,41.5962,0,41.5962
1887-05-09,41.6099,41.6099,41.6099,41.6099,0,41.6099
1887-05-10,41.7197,41.7197,41.7197,41.7197,0,41.7197
1887-05-11,41.9852,41.9852,41.9852,41.9852,0,41.9852
1887-05-12,42.2187,42.2187,42.2187,42.2187,0,42.2187
1887-05-13,42.2599,42.2599,42.2599,42.2599,0,42.2599
1887-05-14,42.2004,42.2004,42.2004,42.2004,0,42.2004
1887-05-16,42.3057,42.3057,42.3057,42.3057,0,42.3057
1887-05-17,42.3514,42.3514,42.3514,42.3514,0,42.3514
1887-05-18,42.6948,42.6948,42.6948,42.6948,0,42.6948
1887-05-19,42.4934,42.4934,42.4934,42.4934,0,42.4934
1887-05-20,42.5025,42.5025,42.5025,42.5025,0,42.5025
1887-05-21,42.5254,42.5254,42.5254,42.5254,0,42.5254
1887-05-23,42.2004,42.2004,42.2004,42.2004,0,42.2004
1887-05-24,42.1729,42.1729,42.1729,42.1729,0,42.1729
1887-05-25,42.2645,42.2645,42.2645,42.2645,0,42.2645
1887-05-26,42.356,42.356,42.356,42.356,0,42.356
1887-05-27,42.086000000000006,42.086000000000006,42.086000000000006,42.086000000000006,0,42.086000000000006
1887-05-28,42.1912,42.1912,42.1912,42.1912,0,42.1912
1887-05-31,42.3148,42.3148,42.3148,42.3148,0,42.3148
1887-06-01,42.3377,42.3377,42.3377,42.3377,0,42.3377
1887-06-02,41.9486,41.9486,41.9486,41.9486,0,41.9486
1887-06-03,42.0905,42.0905,42.0905,42.0905,0,42.0905
1887-06-04,42.15,42.15,42.15,42.15,0,42.15
1887-06-06,42.1683,42.1683,42.1683,42.1683,0,42.1683
1887-06-07,42.0722,42.0722,42.0722,42.0722,0,42.0722
1887-06-08,41.8617,41.8617,41.8617,41.8617,0,41.8617
1887-06-09,41.8617,41.8617,41.8617,41.8617,0,41.8617
1887-06-10,41.9624,41.9624,41.9624,41.9624,0,41.9624
1887-06-11,41.8159,41.8159,41.8159,41.8159,0,41.8159
1887-06-13,41.5229,41.5229,41.5229,41.5229,0,41.5229
1887-06-14,41.2757,41.2757,41.2757,41.2757,0,41.2757
1887-06-15,41.3902,41.3902,41.3902,41.3902,0,41.3902
1887-06-16,41.619,41.619,41.619,41.619,0,41.619
1887-06-17,41.4268,41.4268,41.4268,41.4268,0,41.4268
1887-06-18,41.5504,41.5504,41.5504,41.5504,0,41.5504
1887-06-20,41.5595,41.5595,41.5595,41.5595,0,41.5595
1887-06-21,41.5504,41.5504,41.5504,41.5504,0,41.5504
1887-06-22,41.2254,41.2254,41.2254,41.2254,0,41.2254
1887-06-23,40.7676,40.7676,40.7676,40.7676,0,40.7676
1887-06-24,40.2916,40.2916,40.2916,40.2916,0,40.2916
1887-06-25,40.3419,40.3419,40.3419,40.3419,0,40.3419
1887-06-27,39.6827,39.6827,39.6827,39.6827,0,39.6827
1887-06-28,40.0398,40.0398,40.0398,40.0398,0,40.0398
1887-06-29,40.8546,40.8546,40.8546,40.8546,0,40.8546
1887-06-30,40.4884,40.4884,40.4884,40.4884,0,40.4884
1887-07-01,40.5113,40.5113,40.5113,40.5113,0,40.5113
1887-07-05,40.168,40.168,40.168,40.168,0,40.168
1887-07-06,39.9711,39.9711,39.9711,39.9711,0,39.9711
1887-07-07,40.0352,40.0352,40.0352,40.0352,0,40.0352
1887-07-08,39.669000000000004,39.669000000000004,39.669000000000004,39.669000000000004,0,39.669000000000004
1887-07-09,39.7789,39.7789,39.7789,39.7789,0,39.7789
1887-07-11,39.8155,39.8155,39.8155,39.8155,0,39.8155
1887-07-12,39.7743,39.7743,39.7743,39.7743,0,39.7743
1887-07-13,39.0602,39.0602,39.0602,39.0602,0,39.0602
1887-07-14,39.4356,39.4356,39.4356,39.4356,0,39.4356
1887-07-15,39.5179,39.5179,39.5179,39.5179,0,39.5179
1887-07-16,39.7514,39.7514,39.7514,39.7514,0,39.7514
1887-07-18,39.8018,39.8018,39.8018,39.8018,0,39.8018
1887-07-19,39.4172,39.4172,39.4172,39.4172,0,39.4172
1887-07-20,39.6415,39.6415,39.6415,39.6415,0,39.6415
1887-07-21,39.8933,39.8933,39.8933,39.8933,0,39.8933
1887-07-22,39.8018,39.8018,39.8018,39.8018,0,39.8018
1887-07-23,39.7468,39.7468,39.7468,39.7468,0,39.7468
1887-07-25,39.55,39.55,39.55,39.55,0,39.55
1887-07-26,39.2525,39.2525,39.2525,39.2525,0,39.2525
1887-07-27,38.7947,38.7947,38.7947,38.7947,0,38.7947
1887-07-28,39.106,39.106,39.106,39.106,0,39.106
1887-07-29,38.3781,38.3781,38.3781,38.3781,0,38.3781
1887-07-30,37.7693,37.7693,37.7693,37.7693,0,37.7693
1887-08-01,38.2133,38.2133,38.2133,38.2133,0,38.2133
1887-08-02,37.6549,37.6549,37.6549,37.6549,0,37.6549
1887-08-03,38.369,38.369,38.369,38.369,0,38.369
1887-08-04,38.7489,38.7489,38.7489,38.7489,0,38.7489
1887-08-05,39.1701,39.1701,39.1701,39.1701,0,39.1701
1887-08-06,39.0236,39.0236,39.0236,39.0236,0,39.0236
1887-08-08,38.6574,38.6574,38.6574,38.6574,0,38.6574
1887-08-09,38.7215,38.7215,38.7215,38.7215,0,38.7215
1887-08-10,38.7215,38.7215,38.7215,38.7215,0,38.7215
1887-08-11,38.6986,38.6986,38.6986,38.6986,0,38.6986
1887-08-12,38.8817,38.8817,38.8817,38.8817,0,38.8817
1887-08-13,39.1609,39.1609,39.1609,39.1609,0,39.1609
1887-08-15,39.1792,39.1792,39.1792,39.1792,0,39.1792
1887-08-16,39.1975,39.1975,39.1975,39.1975,0,39.1975
1887-08-17,39.1197,39.1197,39.1197,39.1197,0,39.1197
1887-08-18,38.8817,38.8817,38.8817,38.8817,0,38.8817
1887-08-19,38.7947,38.7947,38.7947,38.7947,0,38.7947
1887-08-20,38.6803,38.6803,38.6803,38.6803,0,38.6803
1887-08-22,38.3781,38.3781,38.3781,38.3781,0,38.3781
1887-08-23,38.4514,38.4514,38.4514,38.4514,0,38.4514
1887-08-24,37.9662,37.9662,37.9662,37.9662,0,37.9662
1887-08-25,37.6549,37.6549,37.6549,37.6549,0,37.6549
1887-08-26,37.6778,37.6778,37.6778,37.6778,0,37.6778
1887-08-27,37.8838,37.8838,37.8838,37.8838,0,37.8838
1887-08-29,37.9158,37.9158,37.9158,37.9158,0,37.9158
1887-08-30,37.1742,37.1742,37.1742,37.1742,0,37.1742
1887-08-31,37.9845,37.9845,37.9845,37.9845,0,37.9845
1887-09-01,38.6253,38.6253,38.6253,38.6253,0,38.6253
1887-09-02,38.7901,38.7901,38.7901,38.7901,0,38.7901
1887-09-03,39.5042,39.5042,39.5042,39.5042,0,39.5042
1887-09-06,39.3806,39.3806,39.3806,39.3806,0,39.3806
1887-09-07,38.8588,38.8588,38.8588,38.8588,0,38.8588
1887-09-08,38.7169,38.7169,38.7169,38.7169,0,38.7169
1887-09-09,39.0968,39.0968,39.0968,39.0968,0,39.0968
1887-09-10,38.8405,38.8405,38.8405,38.8405,0,38.8405
1887-09-12,38.5704,38.5704,38.5704,38.5704,0,38.5704
1887-09-13,38.7077,38.7077,38.7077,38.7077,0,38.7077
1887-09-14,38.2317,38.2317,38.2317,38.2317,0,38.2317
1887-09-15,38.0028,38.0028,38.0028,38.0028,0,38.0028
1887-09-16,38.0394,38.0394,38.0394,38.0394,0,38.0394
1887-09-17,38.0165,38.0165,38.0165,38.0165,0,38.0165
1887-09-19,37.1651,37.1651,37.1651,37.1651,0,37.1651
1887-09-20,37.2063,37.2063,37.2063,37.2063,0,37.2063
1887-09-21,37.4352,37.4352,37.4352,37.4352,0,37.4352
1887-09-22,37.7052,37.7052,37.7052,37.7052,0,37.7052
1887-09-23,37.6045,37.6045,37.6045,37.6045,0,37.6045
1887-09-24,37.3985,37.3985,37.3985,37.3985,0,37.3985
1887-09-26,37.4489,37.4489,37.4489,37.4489,0,37.4489
1887-09-27,37.7739,37.7739,37.7739,37.7739,0,37.7739
1887-09-28,38.044000000000004,38.044000000000004,38.044000000000004,38.044000000000004,0,38.044000000000004
1887-09-29,38.0348,38.0348,38.0348,38.0348,0,38.0348
1887-09-30,38.1218,38.1218,38.1218,38.1218,0,38.1218
1887-10-01,38.0623,38.0623,38.0623,38.0623,0,38.0623
1887-10-03,37.5496,37.5496,37.5496,37.5496,0,37.5496
1887-10-04,37.6732,37.6732,37.6732,37.6732,0,37.6732
1887-10-05,37.4947,37.4947,37.4947,37.4947,0,37.4947
1887-10-06,37.7052,37.7052,37.7052,37.7052,0,37.7052
1887-10-07,37.306999999999995,37.306999999999995,37.306999999999995,37.306999999999995,0,37.306999999999995
1887-10-08,37.0735,37.0735,37.0735,37.0735,0,37.0735
1887-10-10,36.657,36.657,36.657,36.657,0,36.657
1887-10-11,36.744,36.744,36.744,36.744,0,36.744
1887-10-12,35.9017,35.9017,35.9017,35.9017,0,35.9017
1887-10-13,36.2542,36.2542,36.2542,36.2542,0,36.2542
1887-10-14,35.4943,35.4943,35.4943,35.4943,0,35.4943
1887-10-15,35.4485,35.4485,35.4485,35.4485,0,35.4485
1887-10-17,35.6545,35.6545,35.6545,35.6545,0,35.6545
1887-10-18,35.9612,35.9612,35.9612,35.9612,0,35.9612
1887-10-19,35.8468,35.8468,35.8468,35.8468,0,35.8468
1887-10-20,36.6799,36.6799,36.6799,36.6799,0,36.6799
1887-10-21,36.6753,36.6753,36.6753,36.6753,0,36.6753
1887-10-22,36.4739,36.4739,36.4739,36.4739,0,36.4739
1887-10-24,35.7872,35.7872,35.7872,35.7872,0,35.7872
1887-10-25,36.2175,36.2175,36.2175,36.2175,0,36.2175
1887-10-26,36.4601,36.4601,36.4601,36.4601,0,36.4601
1887-10-27,36.538000000000004,36.538000000000004,36.538000000000004,36.538000000000004,0,36.538000000000004
1887-10-28,36.2404,36.2404,36.2404,36.2404,0,36.2404
1887-10-29,36.3274,36.3274,36.3274,36.3274,0,36.3274
1887-10-31,36.0665,36.0665,36.0665,36.0665,0,36.0665
1887-11-01,36.7531,36.7531,36.7531,36.7531,0,36.7531
1887-11-02,36.7485,36.7485,36.7485,36.7485,0,36.7485
1887-11-03,36.6799,36.6799,36.6799,36.6799,0,36.6799
1887-11-04,37.2704,37.2704,37.2704,37.2704,0,37.2704
1887-11-05,37.0919,37.0919,37.0919,37.0919,0,37.0919
1887-11-07,37.0507,37.0507,37.0507,37.0507,0,37.0507
1887-11-09,37.4581,37.4581,37.4581,37.4581,0,37.4581
1887-11-10,36.8767,36.8767,36.8767,36.8767,0,36.8767
1887-11-11,37.306999999999995,37.306999999999995,37.306999999999995,37.306999999999995,0,37.306999999999995
1887-11-12,37.3802,37.3802,37.3802,37.3802,0,37.3802
1887-11-14,37.8243,37.8243,37.8243,37.8243,0,37.8243
1887-11-15,37.9845,37.9845,37.9845,37.9845,0,37.9845
1887-11-16,38.4514,38.4514,38.4514,38.4514,0,38.4514
1887-11-17,38.5612,38.5612,38.5612,38.5612,0,38.5612
1887-11-18,38.5704,38.5704,38.5704,38.5704,0,38.5704
1887-11-19,38.3736,38.3736,38.3736,38.3736,0,38.3736
1887-11-21,38.2088,38.2088,38.2088,38.2088,0,38.2088
1887-11-22,38.3186,38.3186,38.3186,38.3186,0,38.3186
1887-11-23,38.6436,38.6436,38.6436,38.6436,0,38.6436
1887-11-25,38.5841,38.5841,38.5841,38.5841,0,38.5841
1887-11-26,38.4651,38.4651,38.4651,38.4651,0,38.4651
1887-11-28,37.9158,37.9158,37.9158,37.9158,0,37.9158
1887-11-29,37.9524,37.9524,37.9524,37.9524,0,37.9524
1887-11-30,37.7693,37.7693,37.7693,37.7693,0,37.7693
1887-12-01,37.6137,37.6137,37.6137,37.6137,0,37.6137
1887-12-02,37.9021,37.9021,37.9021,37.9021,0,37.9021
1887-12-03,37.9662,37.9662,37.9662,37.9662,0,37.9662
1887-12-05,38.2957,38.2957,38.2957,38.2957,0,38.2957
1887-12-06,37.925,37.925,37.925,37.925,0,37.925
1887-12-07,37.7739,37.7739,37.7739,37.7739,0,37.7739
1887-12-08,37.394,37.394,37.394,37.394,0,37.394
1887-12-09,37.6274,37.6274,37.6274,37.6274,0,37.6274
1887-12-10,37.4397,37.4397,37.4397,37.4397,0,37.4397
1887-12-12,36.9454,36.9454,36.9454,36.9454,0,36.9454
1887-12-13,36.7943,36.7943,36.7943,36.7943,0,36.7943
1887-12-14,37.2658,37.2658,37.2658,37.2658,0,37.2658
1887-12-15,37.1651,37.1651,37.1651,37.1651,0,37.1651
1887-12-16,37.2383,37.2383,37.2383,37.2383,0,37.2383
1887-12-17,37.2978,37.2978,37.2978,37.2978,0,37.2978
1887-12-19,37.1147,37.1147,37.1147,37.1147,0,37.1147
1887-12-20,37.0323,37.0323,37.0323,37.0323,0,37.0323
1887-12-21,37.133,37.133,37.133,37.133,0,37.133
1887-12-22,37.2658,37.2658,37.2658,37.2658,0,37.2658
1887-12-23,37.5496,37.5496,37.5496,37.5496,0,37.5496
1887-12-27,37.7693,37.7693,37.7693,37.7693,0,37.7693
1887-12-28,37.5816,37.5816,37.5816,37.5816,0,37.5816
1887-12-29,37.8426,37.8426,37.8426,37.8426,0,37.8426
1887-12-30,37.7693,37.7693,37.7693,37.7693,0,37.7693
1888-01-03,37.925,37.925,37.925,37.925,0,37.925
1888-01-04,37.4901,37.4901,37.4901,37.4901,0,37.4901
1888-01-05,37.6549,37.6549,37.6549,37.6549,0,37.6549
1888-01-06,37.8471,37.8471,37.8471,37.8471,0,37.8471
1888-01-07,37.87,37.87,37.87,37.87,0,37.87
1888-01-09,38.1676,38.1676,38.1676,38.1676,0,38.1676
1888-01-10,38.1447,38.1447,38.1447,38.1447,0,38.1447
1888-01-11,37.9067,37.9067,37.9067,37.9067,0,37.9067
1888-01-12,37.9753,37.9753,37.9753,37.9753,0,37.9753
1888-01-13,37.8059,37.8059,37.8059,37.8059,0,37.8059
1888-01-14,37.957,37.957,37.957,37.957,0,37.957
1888-01-16,37.9204,37.9204,37.9204,37.9204,0,37.9204
1888-01-17,37.8655,37.8655,37.8655,37.8655,0,37.8655
1888-01-18,37.8609,37.8609,37.8609,37.8609,0,37.8609
